id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,availability_365
13934570,82830025,Lilian,De Baarsjes - Oud-West,52.37128,4.86187,Entire home/apt,237,4
13950958,18863124,Laura,Watergraafsmeer,52.35228,4.92669,Entire home/apt,125,5
13952349,83063481,Tamara,Bos en Lommer,52.3785,4.85893,Entire home/apt,175,0
13952479,4826547,Lora,De Pijp - Rivierenbuurt,52.35765,4.90284,Entire home/apt,147,186
13953385,4301128,Sylvia,Gaasperdam - Driemond,52.29165,4.99316,Private room,55,0
13965835,5035704,Geke,Oud-Oost,52.3576,4.905959999999999,Entire home/apt,194,0
13966822,83251420,Ton,Slotervaart,52.35328,4.83378,Private room,80,190
13968358,83269288,Karin,Centrum-West,52.37862,4.8865,Entire home/apt,700,0
13973023,15605859,Dave,De Baarsjes - Oud-West,52.36938,4.86266,Entire home/apt,195,0
13994591,669733,Laura,Oostelijk Havengebied - Indische Buurt,52.3598,4.93642,Entire home/apt,199,0
14011549,61492977,Durand,Bos en Lommer,52.38147,4.85489,Entire home/apt,198,0
14017497,83715071,Rutger,Centrum-West,52.379979999999996,4.89086,Private room,102,34
14017892,83715071,Rutger,Centrum-West,52.37966,4.88974,Private room,131,0
14020792,81810277,Joost,Oud-Oost,52.35458,4.9176,Private room,85,33
14021349,4251914,Lisanne And David,Oud-Noord,52.39674,4.9082099999999995,Entire home/apt,299,11
14021891,14145772,Danielle,Zuid,52.351290000000006,4.85118,Entire home/apt,140,0
14022135,83901788,Chi,Oud-Noord,52.395509999999994,4.90906,Entire home/apt,377,319
14022661,25255796,Gusta,Zuid,52.34516,4.864319999999999,Entire home/apt,100,307
14034936,72550453,Janneke,Oud-Noord,52.39461,4.91771,Entire home/apt,125,9
14039431,38150565,John,Centrum-Oost,52.368320000000004,4.90935,Entire home/apt,130,0
14050092,84256372,Carla,De Aker - Nieuw Sloten,52.346790000000006,4.80295,Private room,55,359
14053457,20619209,Luc,De Baarsjes - Oud-West,52.37203,4.8647599999999995,Entire home/apt,108,0
14054326,20427091,Michiel,Centrum-Oost,52.36951,4.9118699999999995,Entire home/apt,135,333
14070038,84499435,Sabien,Centrum-West,52.37153,4.88022,Entire home/apt,160,0
14079338,19109502,Akos,Bos en Lommer,52.380109999999995,4.85607,Entire home/apt,166,2
14085220,7181185,Anoushka,De Pijp - Rivierenbuurt,52.35546,4.90394,Private room,79,21
14086359,4094987,Michiel,De Baarsjes - Oud-West,52.363240000000005,4.85262,Private room,86,174
14092826,20779008,Yara,Westerpark,52.38007,4.87164,Entire home/apt,200,0
14097604,84846388,Rachel,De Baarsjes - Oud-West,52.36679,4.86567,Entire home/apt,91,0
14105164,4434837,Tomas,Centrum-West,52.37308,4.89964,Entire home/apt,350,0
14118909,85100740,Roger,Centrum-West,52.37315,4.882709999999999,Entire home/apt,442,234
14122983,80071452,Stefanie,Centrum-Oost,52.3693,4.92652,Private room,75,0
14123916,85161823,Corrie,Oostelijk Havengebied - Indische Buurt,52.3721,4.943890000000001,Entire home/apt,150,0
14146873,69362227,Vincent,Oostelijk Havengebied - Indische Buurt,52.37337,4.945,Entire home/apt,125,0
14159545,85611677,Warja And Vera,De Baarsjes - Oud-West,52.36744,4.8678300000000005,Entire home/apt,200,0
14171624,58558108,Ron,Bos en Lommer,52.37851,4.8499300000000005,Entire home/apt,100,1
14172232,85797410,Stéphanie,De Baarsjes - Oud-West,52.36116,4.86508,Entire home/apt,114,0
14173331,1465500,Ronit,De Pijp - Rivierenbuurt,52.34517,4.902419999999999,Private room,86,296
14182817,7969106,Noah,Centrum-Oost,52.36246,4.90842,Entire home/apt,105,0
14198060,33378204,Michiel,Oud-Oost,52.361540000000005,4.9145199999999996,Entire home/apt,139,0
14206892,86235665,Jeroen,Centrum-West,52.37857,4.88117,Entire home/apt,227,0
14218256,13370112,Aafke,De Baarsjes - Oud-West,52.35982,4.8604199999999995,Entire home/apt,122,0
14218726,14122005,Rick,Slotervaart,52.36309,4.84393,Private room,35,0
14244097,12502084,Sacha,Centrum-Oost,52.36554,4.90685,Entire home/apt,290,34
14246224,13178305,Lars,Bos en Lommer,52.378659999999996,4.853680000000001,Entire home/apt,150,0
14258648,86841824,Maarten,De Baarsjes - Oud-West,52.3586,4.860609999999999,Entire home/apt,190,0
14271251,8780140,Ilse,Noord-West,52.417,4.89459,Entire home/apt,120,63
14274504,82297492,Ifigenia,Centrum-West,52.368629999999996,4.88051,Private room,93,0
14277750,87081388,Ro,Centrum-Oost,52.36795,4.89861,Entire home/apt,250,67
14292407,27484922,Iago,De Pijp - Rivierenbuurt,52.3565,4.89848,Private room,80,354
14306573,2975937,Adriaan,De Baarsjes - Oud-West,52.36611,4.86376,Entire home/apt,120,193
14310652,3151196,Lieselot,Bos en Lommer,52.375332,4.846978,Entire home/apt,130,177
14311105,77686619,Klaas,De Pijp - Rivierenbuurt,52.35726,4.90105,Entire home/apt,245,16
14325757,3788673,Laurens En Petra,Centrum-Oost,52.36026,4.895207,Private room,75,57
14333038,27797024,Anouk,Centrum-West,52.37003,4.87997,Entire home/apt,150,110
14343204,82812635,Hans & Fonteyn,Westerpark,52.389540000000004,4.8909,Entire home/apt,320,20
14346556,5044001,Anna,De Baarsjes - Oud-West,52.370470000000005,4.84998,Entire home/apt,149,35
14348158,20644650,Richard,Centrum-West,52.387679999999996,4.88455,Entire home/apt,1160,324
14355043,87789252,Annelies,Zuid,52.3567,4.857130000000001,Entire home/apt,135,0
14357605,2613141,Carlos,Oud-Noord,52.38094,4.91249,Entire home/apt,67,0
14363151,31532245,Floris,IJburg - Zeeburgereiland,52.346959999999996,5.01009,Entire home/apt,292,33
14364518,88097513,Maria-Anne,De Baarsjes - Oud-West,52.36485,4.8754599999999995,Entire home/apt,170,159
14387468,80221630,Jolijn,Westerpark,52.37767,4.87275,Entire home/apt,206,0
14412467,67877082,Ed,Zuid,52.3522,4.88401,Private room,179,0
14412610,88479375,Jan & Desti,Centrum-Oost,52.36381,4.9144,Private room,85,211
14439841,88897829,Raldy,Oud-Oost,52.356359999999995,4.91434,Entire home/apt,142,0
14441994,11646914,Nada,Oud-Oost,52.35589,4.9095699999999995,Entire home/apt,115,0
14461859,89059115,Elza,Westerpark,52.38434,4.87099,Entire home/apt,80,0
14462366,22847584,Clemens,Centrum-West,52.37301,4.88198,Entire home/apt,221,8
14478040,10008585,Marije,Bos en Lommer,52.379329999999996,4.84754,Entire home/apt,85,0
14526096,26478960,Ozzy,IJburg - Zeeburgereiland,52.35197,5.00199,Private room,55,17
14548324,2847616,Arie,Westerpark,52.3906,4.88734,Entire home/apt,260,116
14561871,4473053,Jennifer,Watergraafsmeer,52.3532,4.92505,Entire home/apt,155,0
14572858,1751718,Nicolette,Oostelijk Havengebied - Indische Buurt,52.36537,4.93583,Entire home/apt,185,0
14582916,8603065,Jonas,Noord-West,52.414970000000004,4.91794,Entire home/apt,125,361
14583283,27356890,Pieter,De Pijp - Rivierenbuurt,52.34391,4.90139,Entire home/apt,319,0
14591839,3196188,Caspar,Westerpark,52.38308,4.87218,Entire home/apt,130,0
14610851,49858484,Anne,Buitenveldert - Zuidas,52.33217,4.88236,Entire home/apt,99,3
14642584,24280222,Ronald,Centrum-Oost,52.37005,4.93048,Entire home/apt,115,96
14665451,91115820,Sjef,Oostelijk Havengebied - Indische Buurt,52.37599,4.94638,Entire home/apt,175,0
14711799,53829324,Leonardo,Oud-Noord,52.38669,4.91925,Private room,85,249
14728813,91703561,Martine,Zuid,52.34932,4.86891,Entire home/apt,300,30
14745224,90065089,Casper,Watergraafsmeer,52.33957,4.91788,Entire home/apt,100,0
14760457,48549839,Helen,Oostelijk Havengebied - Indische Buurt,52.366009999999996,4.93361,Private room,115,355
14765588,78442382,Guido,De Aker - Nieuw Sloten,52.34705,4.79025,Entire home/apt,156,170
14786257,36264507,Angie,De Baarsjes - Oud-West,52.37004,4.86469,Entire home/apt,260,0
14794121,92399597,Gerrit,Westerpark,52.38345,4.8785099999999995,Entire home/apt,153,0
14796864,4919250,Roos,Centrum-Oost,52.3723,4.90578,Private room,130,99
14815394,2288691,Sophie,Westerpark,52.38046,4.87091,Entire home/apt,250,0
14816635,3409826,Kith & Kin,Westerpark,52.37981,4.87418,Entire home/apt,291,251
14817368,3409826,Kith & Kin,Westerpark,52.3792,4.8743300000000005,Entire home/apt,146,280
14819599,4248038,Ania,Westerpark,52.38813,4.87861,Private room,71,0
14821744,7554986,Martijn,Westerpark,52.379909999999995,4.86757,Entire home/apt,110,0
14829461,13895393,Carla,De Baarsjes - Oud-West,52.3718,4.867430000000001,Entire home/apt,110,0
14839350,64595733,Annemaria,De Baarsjes - Oud-West,52.36914,4.87526,Entire home/apt,450,225
14851512,24188678,Helena,Bos en Lommer,52.382529999999996,4.85304,Private room,62,353
14853175,92986064,Liliana,Noord-West,52.40987,4.92275,Private room,38,336
14869289,16265291,Nienke,De Baarsjes - Oud-West,52.35987,4.84998,Entire home/apt,140,154
14876448,3276289,Lara,Buitenveldert - Zuidas,52.33054,4.89016,Entire home/apt,162,70
14879214,16211727,Kirsten,De Pijp - Rivierenbuurt,52.355959999999996,4.8886,Entire home/apt,199,41
14883807,12058167,Julia,De Baarsjes - Oud-West,52.35942,4.8567599999999995,Entire home/apt,256,1
14884660,9015391,Elle,Bijlmer-Oost,52.32027,4.9646300000000005,Entire home/apt,139,10
14890435,9407279,Frank,Oostelijk Havengebied - Indische Buurt,52.3639,4.937469999999999,Entire home/apt,85,132
14909329,93609362,Mirella,De Pijp - Rivierenbuurt,52.35669,4.90246,Entire home/apt,201,0
14911690,93086138,Chantal,De Baarsjes - Oud-West,52.36831,4.854430000000001,Entire home/apt,76,0
14915385,80474965,Peter&Maria,Noord-Oost,52.387409999999996,4.95725,Entire home/apt,94,0
14921039,93781473,Colm,Noord-Oost,52.40611,4.9330300000000005,Private room,96,0
14929937,93875577,Ingrid,Oostelijk Havengebied - Indische Buurt,52.374493,4.9486550000000005,Private room,125,359
14930480,16679805,Martijn,Watergraafsmeer,52.34012,4.91929,Private room,150,0
14961847,7968303,Diane,De Baarsjes - Oud-West,52.37433,4.86071,Entire home/apt,100,23
15013026,94747213,Loes,Westerpark,52.3891,4.8905,Entire home/apt,93,131
15024573,3403063,David,Slotervaart,52.355940000000004,4.843999999999999,Entire home/apt,129,22
15030690,13405827,Cap Homes,Centrum-West,52.383759999999995,4.89005,Entire home/apt,89,258
15030853,13405827,Cap Homes,Centrum-West,52.3855,4.888,Entire home/apt,84,239
15033074,3279032,Floris,Centrum-West,52.37028,4.890219999999999,Private room,118,73
15033626,15225846,Family,De Baarsjes - Oud-West,52.36161,4.86998,Entire home/apt,275,0
15038140,2809810,Maarten,Centrum-West,52.379940000000005,4.88759,Entire home/apt,449,318
15038670,10079417,Ilana,Oostelijk Havengebied - Indische Buurt,52.36446,4.93719,Private room,88,0
15045881,7481329,Fernando E Taís,Slotervaart,52.35492,4.82909,Entire home/apt,104,0
15046252,60711286,Carlijn,Slotervaart,52.36537,4.82862,Entire home/apt,89,358
15061198,86437983,Allart,Oostelijk Havengebied - Indische Buurt,52.37648,4.9402099999999995,Private room,76,76
15069603,3606381,Janneke,De Baarsjes - Oud-West,52.368390000000005,4.85363,Entire home/apt,96,0
15081563,179452,Cristina,De Baarsjes - Oud-West,52.36412,4.86165,Entire home/apt,200,34
15081578,95422089,Jackie,IJburg - Zeeburgereiland,52.35537,4.99057,Entire home/apt,314,34
15093623,4906957,Regina,Centrum-West,52.3729,4.89869,Private room,100,218
15096042,94487362,Carel,Centrum-Oost,52.36161,4.89083,Private room,117,65
15103827,17749496,Martijn,Bos en Lommer,52.38219,4.84777,Entire home/apt,99,0
15109768,55929478,Ingeborg,Centrum-West,52.380138,4.887468,Entire home/apt,210,0
15110564,38661523,Niels,De Pijp - Rivierenbuurt,52.34245,4.90099,Entire home/apt,139,141
15110844,22425158,Erik,Oud-Noord,52.38535,4.91641,Private room,72,75
15121800,95837725,Michel,De Baarsjes - Oud-West,52.36608,4.8764,Entire home/apt,87,158
15136343,19165678,Jochem,Westerpark,52.3773,4.87699,Entire home/apt,103,31
15152694,96124779,Hanco,Centrum-West,52.38265,4.89196,Entire home/apt,214,18
15159146,1826139,Esther & Jan,Centrum-West,52.37956,4.8945300000000005,Entire home/apt,270,29
15167502,102868071,Floris,De Baarsjes - Oud-West,52.36472,4.8741699999999994,Entire home/apt,189,0
15209631,2552393,Yuri,Oostelijk Havengebied - Indische Buurt,52.37165,4.93705,Entire home/apt,270,308
15210146,84110214,Arthur,Bos en Lommer,52.3807,4.85693,Entire home/apt,80,0
15213109,2574458,Julia,Westerpark,52.387240000000006,4.88051,Entire home/apt,189,4
15214101,96660579,Juliette,Zuid,52.35297,4.860580000000001,Entire home/apt,230,1
15239518,96890675,Th,De Pijp - Rivierenbuurt,52.35734,4.89731,Private room,116,244
15249058,65048017,Stefan,De Pijp - Rivierenbuurt,52.354490000000006,4.8919,Entire home/apt,650,179
15256155,533509,"Harry, Ivana",Oud-Oost,52.35687,4.91875,Entire home/apt,110,0
15260123,97066918,Dick,De Pijp - Rivierenbuurt,52.33335,4.89973,Private room,124,96
15264411,17760324,Laurens,Oud-Oost,52.3575,4.9137900000000005,Entire home/apt,170,0
15276959,4906957,Regina,Centrum-Oost,52.37328,4.9026,Private room,100,243
15286319,76607139,Karin,De Pijp - Rivierenbuurt,52.35412,4.89504,Private room,71,250
15304003,1791317,Robert,Centrum-Oost,52.37145,4.90164,Entire home/apt,1190,351
15318115,46536635,Selma,Bos en Lommer,52.37634,4.86033,Entire home/apt,225,0
15337523,3875736,Eric,Oud-Oost,52.365970000000004,4.92716,Entire home/apt,175,155
15351762,24892437,Jack,Oostelijk Havengebied - Indische Buurt,52.36428,4.935969999999999,Entire home/apt,148,190
15351988,1826139,Esther & Jan,Centrum-West,52.37958,4.89447,Entire home/apt,349,63
15371462,96921500,Rieneke,Oud-Noord,52.4013,4.90201,Private room,91,98
15374358,31206472,Ali,Noord-Oost,52.388909999999996,4.95377,Entire home/apt,150,0
15382115,98349084,Carlo,Centrum-Oost,52.36849,4.9149,Entire home/apt,130,0
15404775,98171390,Bob,Centrum-West,52.374559999999995,4.8918800000000005,Private room,101,0
15431214,97615352,Wouter,Bos en Lommer,52.37348,4.84825,Entire home/apt,115,0
15431815,12532564,Thomas,Oostelijk Havengebied - Indische Buurt,52.36517,4.94839,Entire home/apt,250,362
15441005,99025407,Nina,Oud-Noord,52.38981,4.94945,Entire home/apt,130,0
15441407,3627864,Maaike,Oud-Oost,52.36262,4.93145,Entire home/apt,95,0
15441753,33183282,Emiel,Centrum-Oost,52.3666,4.93003,Entire home/apt,179,0
15445952,54041788,Bart,Westerpark,52.38243,4.8696,Entire home/apt,101,52
15465365,3552086,Dennie,Centrum-West,52.37003,4.8779,Private room,93,16
15481220,75775370,Jeroen,Slotervaart,52.349270000000004,4.832319999999999,Entire home/apt,335,358
15496392,14644651,Sophie,Bos en Lommer,52.37512,4.85869,Entire home/apt,65,0
15497619,2829587,Greg,Geuzenveld - Slotermeer,52.37466,4.83443,Private room,45,64
15504280,99595481,Michiel,Watergraafsmeer,52.35083,4.92117,Entire home/apt,120,11
15509418,99642871,Steven,Westerpark,52.37334,4.8724300000000005,Entire home/apt,110,0
15527704,99852324,Frank,Westerpark,52.39112,4.88785,Private room,100,244
15530149,99876403,Paradise,Centrum-West,52.37249,4.892440000000001,Entire home/apt,500,336
15534081,95546810,Richard,Westerpark,52.394,4.878819999999999,Entire home/apt,74,0
15543062,51848909,Harmen,De Pijp - Rivierenbuurt,52.35564,4.88898,Entire home/apt,185,0
15563670,100232584,Janine,IJburg - Zeeburgereiland,52.35666,4.99979,Entire home/apt,186,0
15564496,19094953,Sharon,Zuid,52.351279999999996,4.85429,Entire home/apt,180,89
15564639,100077413,Peter,Centrum-West,52.37327,4.88363,Private room,90,21
15591889,1656490,Guy & Lior,Zuid,52.34835,4.88619,Entire home/apt,135,3
15595655,16911797,Femke,Zuid,52.35472,4.85072,Entire home/apt,243,141
15599773,27090599,Dorien,De Baarsjes - Oud-West,52.35795,4.855980000000001,Entire home/apt,240,0
15611604,92332033,Chrissy,Zuid,52.34763,4.86774,Entire home/apt,331,166
15630976,37995170,Marie,De Baarsjes - Oud-West,52.3733,4.853280000000001,Entire home/apt,115,0
15637415,24967625,Floris & Britt,Zuid,52.35903,4.877730000000001,Entire home/apt,359,90
15642871,100913405,David,De Pijp - Rivierenbuurt,52.35076,4.8895599999999995,Entire home/apt,112,14
15645217,38825821,Tessa,Centrum-West,52.378190000000004,4.89259,Entire home/apt,150,0
15651912,52417797,Rinze,Centrum-West,52.38091,4.88837,Entire home/apt,133,275
15652115,52417797,Rinze,Centrum-West,52.37928,4.89041,Entire home/apt,135,262
15653533,101026697,Nora & Corinne,Centrum-West,52.38105,4.88765,Entire home/apt,100,2
15658599,6029168,Jeroen,De Baarsjes - Oud-West,52.373329999999996,4.86027,Entire home/apt,129,0
15659592,60887477,Jeroen,De Pijp - Rivierenbuurt,52.35471,4.89586,Private room,41,8
15668614,37920935,Mustafa,Osdorp,52.3578,4.78678,Entire home/apt,60,0
15669848,13737956,Inge,De Pijp - Rivierenbuurt,52.35649,4.90499,Entire home/apt,225,78
15670095,46691672,Eva & Kobe,Oud-Noord,52.398559999999996,4.9055599999999995,Entire home/apt,115,103
15672226,20247342,Malik,IJburg - Zeeburgereiland,52.34833,5.0042800000000005,Entire home/apt,110,2
15693863,46691672,Eva & Kobe,Oud-Noord,52.39982,4.90408,Entire home/apt,80,102
15726642,36029200,Nino,De Baarsjes - Oud-West,52.36768,4.86227,Private room,85,0
15756281,14403546,Emiel,De Baarsjes - Oud-West,52.37101,4.8647800000000005,Entire home/apt,109,0
15757001,1826139,Esther & Jan,Centrum-West,52.37944,4.8944,Entire home/apt,264,10
15762615,10635554,Jan,Centrum-Oost,52.36825,4.91707,Entire home/apt,110,13
15763486,39022596,Gretha,IJburg - Zeeburgereiland,52.36045,4.98039,Private room,86,219
15771182,101988058,Antoinette,Bos en Lommer,52.385020000000004,4.85134,Entire home/apt,95,0
15771785,101993859,Mark,Oud-Noord,52.39591,4.9098,Entire home/apt,388,329
15780515,102064815,Kirsten,Zuid,52.358959999999996,4.8701,Entire home/apt,130,255
15780952,102063858,Peter,Centrum-Oost,52.3599,4.89375,Private room,60,58
15785019,14369395,Jorrit,Oud-Noord,52.39314,4.92747,Entire home/apt,125,3
15786299,102110697,Mike,Geuzenveld - Slotermeer,52.37684,4.82377,Private room,85,81
15786513,12611421,Denise,Westerpark,52.38366,4.87186,Entire home/apt,121,0
15797457,24941690,Diddo,Westerpark,52.37898,4.87498,Entire home/apt,174,0
15811049,62960030,Ingeborg,De Baarsjes - Oud-West,52.37097,4.86182,Private room,80,14
15816344,22879651,Wamme,IJburg - Zeeburgereiland,52.35524,5.0049,Private room,74,0
15819051,23575971,Mark,Centrum-Oost,52.36759,4.8989400000000005,Entire home/apt,498,9
15839201,102583121,Tatiana,Centrum-West,52.38215,4.88782,Entire home/apt,275,10
15854242,41830207,Sabien,Oud-Oost,52.35601,4.91086,Entire home/apt,157,0
15861762,261549,Christian,Oostelijk Havengebied - Indische Buurt,52.36459,4.9351199999999995,Entire home/apt,180,358
15880053,82368415,Tanya,Noord-West,52.41717,4.8979800000000004,Private room,54,20
15893795,39530282,Monique,Geuzenveld - Slotermeer,52.37186,4.81754,Private room,112,0
15900020,103093723,Robert,Centrum-West,52.3761,4.89864,Private room,85,0
15908899,103093723,Robert,Centrum-West,52.37612,4.89927,Private room,99,0
15911681,8492548,Cor,Centrum-Oost,52.37186,4.90793,Entire home/apt,165,116
15921637,103304059,Amber,Centrum-Oost,52.3628,4.90854,Entire home/apt,180,0
15922131,4473576,Hans,Centrum-Oost,52.362770000000005,4.88854,Private room,111,34
15922851,72540522,Claire,De Pijp - Rivierenbuurt,52.35198,4.894880000000001,Entire home/apt,250,341
15926617,53052270,Elmer,Watergraafsmeer,52.346990000000005,4.913469999999999,Entire home/apt,350,145
15927947,88437019,Dominique,Centrum-West,52.37534,4.8811800000000005,Entire home/apt,180,35
15936857,76996081,Loris,De Aker - Nieuw Sloten,52.34582,4.81618,Entire home/apt,68,0
15945206,16938824,Eva,Westerpark,52.38423,4.87159,Entire home/apt,106,0
15946060,98297,Finn,De Baarsjes - Oud-West,52.36745,4.8764199999999995,Private room,44,125
15953085,17285554,Luuk,Noord-West,52.40667,4.9048099999999994,Entire home/apt,139,0
15959684,15178012,Sjoerd,De Baarsjes - Oud-West,52.36096,4.877330000000001,Entire home/apt,250,33
15963303,103668804,Menno,Centrum-West,52.38234,4.88296,Entire home/apt,196,5
15984970,23256355,Sixtine,De Baarsjes - Oud-West,52.368140000000004,4.86646,Entire home/apt,200,10
15995195,103651147,Odine,Centrum-West,52.37168,4.88168,Entire home/apt,300,323
15997346,2667507,Floor,De Baarsjes - Oud-West,52.36851,4.86278,Entire home/apt,119,0
16003294,57099845,Perry,Westerpark,52.383070000000004,4.88036,Private room,111,0
16021092,69471426,Rick,De Baarsjes - Oud-West,52.3605,4.86495,Entire home/apt,150,142
16050056,15712909,Nima,Noord-West,52.410790000000006,4.89465,Private room,60,35
16065634,417377,Joris,Oud-Oost,52.35647,4.91453,Entire home/apt,250,0
16081933,7384818,Arien,De Pijp - Rivierenbuurt,52.35828,4.90187,Entire home/apt,170,109
16084127,28289832,Moja,De Baarsjes - Oud-West,52.3612,4.87751,Private room,128,162
16107557,83895455,Frans,Oostelijk Havengebied - Indische Buurt,52.377340000000004,4.94476,Entire home/apt,150,0
16107987,24453709,Louise,De Baarsjes - Oud-West,52.36307,4.86217,Entire home/apt,250,1
16127802,5274490,Sinuhe,De Baarsjes - Oud-West,52.3686,4.87465,Entire home/apt,315,86
16132934,1215578,Marthe,Westerpark,52.376909999999995,4.877,Entire home/apt,300,128
16137827,19215663,Nyaki,De Baarsjes - Oud-West,52.35723,4.85696,Private room,61,0
16141714,92222686,Reina,Zuid,52.3588,4.875430000000001,Entire home/apt,255,0
16153200,5633726,Miro,Westerpark,52.38414,4.87603,Entire home/apt,100,0
16154366,105426856,Allard,De Pijp - Rivierenbuurt,52.34156,4.90765,Entire home/apt,182,154
16175728,105605002,Patricia & Family,Centrum-West,52.36804,4.89098,Private room,164,290
16185181,20008480,George,Oostelijk Havengebied - Indische Buurt,52.37182,4.94153,Entire home/apt,150,0
16197533,22879651,Wamme,IJburg - Zeeburgereiland,52.354859999999995,5.00437,Private room,74,0
16197958,389623,Ric,De Baarsjes - Oud-West,52.36455,4.87381,Entire home/apt,129,71
16198996,27489189,Jochem,Westerpark,52.39147,4.88794,Entire home/apt,69,0
16202534,22879651,Wamme,IJburg - Zeeburgereiland,52.35358,5.00485,Private room,74,0
16202960,22879651,Wamme,IJburg - Zeeburgereiland,52.354729999999996,5.004919999999999,Private room,74,0
16203297,22879651,Wamme,IJburg - Zeeburgereiland,52.35324,5.0044,Private room,74,0
16203884,22879651,Wamme,IJburg - Zeeburgereiland,52.353190000000005,5.00614,Private room,74,0
16204076,22879651,Wamme,IJburg - Zeeburgereiland,52.353640000000006,5.00649,Private room,74,0
16208749,7667088,Toine,De Pijp - Rivierenbuurt,52.351040000000005,4.90813,Entire home/apt,95,0
16211736,25677161,Ewout,Westerpark,52.37546,4.87656,Private room,235,316
16222778,106001550,Deniz F.,Centrum-West,52.38001,4.88587,Private room,85,10
16223096,106003312,Vladimir,Bos en Lommer,52.37587,4.83867,Private room,69,355
16235797,35394837,Kerkstraat B&B,Centrum-Oost,52.36468,4.88678,Private room,152,25
16247842,105536860,Marina,Zuid,52.34282,4.84821,Private room,75,263
16249620,15996910,Rofaiel & Eva,Centrum-West,52.369679999999995,4.8917,Private room,95,44
16249820,15996910,Rofaiel & Eva,Centrum-West,52.37065,4.89467,Private room,93,72
16270813,62678360,Menke,De Pijp - Rivierenbuurt,52.35378,4.88702,Entire home/apt,175,358
16280897,7269376,Nassira,Oud-Oost,52.34959,4.91402,Entire home/apt,125,0
16317272,46779856,Marlies,Oud-Oost,52.36486,4.9252,Entire home/apt,149,0
16328805,106881878,Marije,Oostelijk Havengebied - Indische Buurt,52.36379,4.94369,Entire home/apt,90,0
16339923,27203229,Babet,IJburg - Zeeburgereiland,52.36161,4.99111,Private room,72,64
16341879,44168250,Holiday,Centrum-West,52.368829999999996,4.89309,Private room,61,354
16342515,44168250,Holiday,Centrum-West,52.36831,4.89463,Private room,61,351
16350016,102064815,Kirsten,Zuid,52.359629999999996,4.86931,Entire home/apt,136,331
16355117,19094953,Sharon,Zuid,52.353320000000004,4.8566400000000005,Entire home/apt,180,89
16361896,15440492,Goos & Arno,De Baarsjes - Oud-West,52.366409999999995,4.8516699999999995,Entire home/apt,149,0
16363349,2717366,Helen,Westerpark,52.38495,4.88071,Private room,96,339
16374467,107248677,San,De Baarsjes - Oud-West,52.360659999999996,4.87167,Entire home/apt,188,0
16388616,72546470,Tom & Dorien,Westerpark,52.38122,4.87973,Private room,65,230
16389105,72546470,Tom & Dorien,Centrum-West,52.381009999999996,4.87982,Private room,114,131
16391366,107372728,Magda,Centrum-West,52.38351,4.884869999999999,Entire home/apt,194,90
16401179,107448990,Malou,Centrum-West,52.380109999999995,4.89189,Private room,94,102
16401807,107448990,Malou,Centrum-West,52.38005,4.8919,Entire home/apt,90,164
16403601,107468521,Lola,Centrum-West,52.372551,4.881616,Private room,171,140
16404688,107474210,Marleen,Oud-Noord,52.39306,4.9364099999999995,Entire home/apt,210,0
16422457,471709,Rob,Watergraafsmeer,52.35508,4.94035,Entire home/apt,190,0
16425583,17905452,David,Zuid,52.35416,4.87901,Entire home/apt,260,0
16438704,12645774,Menno,Bos en Lommer,52.37677,4.86097,Entire home/apt,209,15
16459266,107982559,Narveet,Zuid,52.35079,4.85324,Entire home/apt,150,0
16459632,7019438,Joek,Bijlmer-Centrum,52.31562,4.953119999999999,Entire home/apt,95,69
16486501,43445408,Mirjam,Bos en Lommer,52.377559999999995,4.8496,Entire home/apt,175,0
16523466,108655811,Luuk,De Baarsjes - Oud-West,52.365990000000004,4.87632,Entire home/apt,250,284
16525186,1464510,Wendy And Bram,Centrum-West,52.38051,4.89123,Entire home/apt,234,0
16526188,68332208,Marc,Westerpark,52.377790000000005,4.87329,Entire home/apt,90,0
16526897,2978366,Frank & Jasmijn,Oostelijk Havengebied - Indische Buurt,52.37597,4.94647,Entire home/apt,229,174
16529838,3888605,Janna,Westerpark,52.3832,4.87006,Entire home/apt,110,0
16529952,57009254,Marlies,Westerpark,52.37901,4.8758300000000006,Entire home/apt,90,53
16538401,83891777,Anna,Zuid,52.35564,4.86494,Private room,120,11
16539738,2674028,Taco,Oud-Noord,52.39363,4.91097,Entire home/apt,360,270
16540398,14195634,Anne,De Baarsjes - Oud-West,52.36851,4.87315,Entire home/apt,122,2
16553990,108990987,Irene,De Pijp - Rivierenbuurt,52.351820000000004,4.8966199999999995,Private room,83,185
16582068,662664,Jantine,Centrum-West,52.37903,4.883769999999999,Private room,149,171
16583033,4978942,Beca,De Baarsjes - Oud-West,52.36873,4.85616,Private room,45,194
16610138,2705184,Juul & Ruub,De Pijp - Rivierenbuurt,52.35448,4.88959,Entire home/apt,100,46
16614928,41130076,Mik & Isabelle,De Pijp - Rivierenbuurt,52.35199,4.90477,Private room,129,265
16615187,283269,Manon,Noord-Oost,52.40627,4.934069999999999,Private room,80,117
16625355,29268751,Anneke,Noord-West,52.40872,4.905469999999999,Entire home/apt,100,48
16630995,18905733,Mira,Oud-Oost,52.35537,4.9075,Entire home/apt,75,0
16655842,110111688,Petra,De Baarsjes - Oud-West,52.367470000000004,4.85006,Entire home/apt,136,0
16671672,109868271,Evelina,De Baarsjes - Oud-West,52.36326,4.8560099999999995,Entire home/apt,130,0
